student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility
1377,Female,19,27,90,80.57157883,High,1,Urban,0,Not Eligible
1378,Female,21,27,90,76.20299763,,3,Rural,0,Not Eligible
1379,Female,27,27,90,83.68130423,,2,Urban,0,Not Eligible
1380,Female,19,27,90,79.95692624,,1,Urban,0,Not Eligible
1381,Female,18,27,90,80.14965629,Mid-Low,1,Rural,1,Eligible
1382,Female,24,21,90,67.82795537,High,1,Urban,0,Not Eligible
1383,Female,20,21,90,70.16903948,Mid-High,0,Urban,0,Not Eligible
1384,Female,26,27,90,80.94662109,,2,Urban,0,Not Eligible
1385,Female,20,21,90,66.088176,Mid-High,4,Urban,0,Eligible
1386,Female,18,27,90,80.39968446,Mid-High,3,Urban,0,Not Eligible
1387,Female,19,27,90,75.49303182,,1,Rural,0,Not Eligible
1388,Female,23,14,90,61.80383907,Mid-High,4,Urban,0,Not Eligible
1389,Female,18,14,90,63.44464896,Mid-High,1,Rural,1,Eligible
1390,Female,19,21,90,71.09047577,Mid-High,1,Urban,1,Eligible
1391,Female,30,27,90,79.14954359,Mid-High,1,Urban,0,Not Eligible
1392,Female,19,27,90,72.48961346,,2,Urban,0,Not Eligible
1393,Female,20,27,90,76.25859284,Mid-High,4,Rural,0,Not Eligible
1394,Female,20,27,90,76.11534753,High,3,Urban,0,Not Eligible
1395,Female,19,27,90,74.03177942,High,3,Rural,0,Not Eligible
1396,Female,20,14,90,60.16302919,,2,Rural,0,Not Eligible
1397,Female,19,21,90,71.37523008,High,3,Urban,0,Not Eligible
1398,Female,18,21,90,66.08557154,Mid-Low,4,Urban,1,Eligible
1399,Female,27,21,90,67.36436147,Mid-High,0,Urban,0,Eligible
1400,Female,19,21,90,70.55482514,Mid-High,0,Rural,0,Eligible
1401,Female,19,12,83.33333333,0,Mid-Low,1,Urban,1,Eligible
1402,Female,19,27,90,78.68074077,Mid-High,3,Rural,0,Not Eligible
1403,Female,18,27,90,75.5553886,Mid-Low,2,Urban,0,Eligible
1404,Female,20,14,90,59.4793584,Mid-High,1,Rural,0,Eligible
1405,Female,18,27,90,77.02690858,Mid-Low,5,Urban,1,Eligible
1406,Female,36,14,90,61.80383907,,3,Urban,0,Not Eligible
1407,Female,18,12,83.33333333,43.75493032,High,3,Rural,0,Not Eligible
1408,Female,19,21,90,67.27320536,High,3,Rural,0,Not Eligible
1409,Female,18,21,90,69.42969836,Mid-High,0,Urban,0,Eligible
1410,Female,18,14,90,60.16302919,Mid-High,3,Urban,0,Not Eligible
1411,Female,19,27,90,74.29222544,Mid-Low,2,Urban,1,Eligible
1412,Female,19,27,90,83.3052853,Mid-High,1,Urban,0,Eligible
1413,Female,18,27,90,73.81251643,Mid-High,2,Urban,0,Not Eligible
1414,Female,20,21,90,71.46638619,Mid-High,2,Urban,0,Not Eligible
1415,Female,20,21,90,70.00788851,Mid-Low,5,Rural,1,Eligible
1416,Female,20,27,90,78.77450133,Mid-High,3,Urban,1,Not Eligible
1417,Female,18,27,90,73.18793434,Mid-Low,3,Urban,1,Eligible
1418,Female,18,27,90,76.88561662,,2,Urban,0,Not Eligible
1419,Female,19,21,90,66.49186732,High,3,Urban,0,Not Eligible
1420,Female,19,14,90,63.03444649,,1,Urban,0,Not Eligible
1421,Female,44,14,90,60.61880971,High,3,Urban,0,Not Eligible
1422,Female,32,12,83.33333333,0,Mid-High,4,Urban,0,Not Eligible
1423,Female,22,21,90,70.00788851,High,0,Rural,0,Not Eligible
1424,Female,36,27,90,76.39901513,Mid-High,4,Rural,0,Not Eligible
1425,Female,18,21,90,70.64598124,Mid-Low,3,Urban,1,Eligible
1426,Female,20,27,90,84.77517749,,1,Urban,0,Not Eligible
1427,Female,20,27,90,74.58226759,Mid-Low,5,Rural,1,Eligible
1428,Female,19,14,90,57.70181436,Mid-High,3,Urban,0,Not Eligible
1429,Female,24,14,90,61.25690245,High,0,Rural,0,Not Eligible
1430,Female,27,14,90,60.83150729,High,2,Rural,0,Not Eligible
1431,Female,20,27,90,73.72249978,Mid-High,0,Rural,0,Not Eligible
1432,Female,23,21,90,71.83101061,Mid-High,1,Urban,0,Eligible
1433,Female,18,27,90,72.79726532,Mid-Low,1,Rural,0,Eligible
1434,Female,18,14,90,62.2726419,Mid-Low,2,Rural,1,Eligible
1435,Female,20,27,90,73.76612449,Mid-Low,4,Rural,0,Eligible
1436,Female,23,21,90,67.5694627,Mid-High,2,Urban,1,Not Eligible
1437,Female,20,27,90,76.38881585,Mid-High,2,Rural,1,Not Eligible
1438,Female,21,21,90,66.45280042,Mid-High,1,Urban,1,Not Eligible
1439,Female,21,12,83.33333333,34.18353931,Mid-High,4,Urban,0,Not Eligible
1440,Female,18,21,90,68.92768867,High,0,Urban,0,Not Eligible
1441,Female,21,21,90,68.36707862,Mid-Low,4,Rural,1,Eligible
1442,Female,19,21,90,70.14950603,Mid-High,4,Rural,0,Not Eligible
1443,Female,18,27,90,78.29007175,Mid-Low,3,Rural,0,Eligible
1444,Female,20,21,90,70.19020072,High,0,Urban,0,Not Eligible
1445,Female,20,21,90,68.08058801,Mid-High,0,Urban,0,Eligible
1446,Female,18,21,90,68.0024542,Mid-High,2,Rural,1,Eligible
1447,Female,20,14,90,60.3583637,High,1,Urban,0,Not Eligible
1448,Female,31,14,90,63.3079148,Mid-High,3,Rural,0,Not Eligible
1449,Female,19,27,90,79.80830923,Mid-Low,4,Urban,1,Eligible
1450,Female,19,21,90,69.34375117,Mid-Low,3,Rural,1,Eligible
1451,Female,23,21,90,68.02524323,Mid-High,1,Rural,0,Not Eligible
1452,Female,19,27,90,77.09202008,High,2,Urban,0,Not Eligible
1453,Female,20,21,90,68.91401525,High,1,Urban,0,Not Eligible
1454,Female,22,21,90,67.63782978,High,0,Urban,0,Not Eligible
1455,Female,27,14,90,61.53037076,Mid-High,3,Rural,0,Not Eligible
1456,Female,29,12,83.33333333,27.34683145,High,3,Rural,0,Not Eligible
1457,Female,18,21,90,66.90858094,High,2,Rural,0,Not Eligible
1458,Female,18,21,90,69.85064423,Mid-High,3,Urban,0,Not Eligible
1459,Female,20,21,90,65.45008327,Mid-High,1,Rural,0,Not Eligible
1460,Female,18,27,90,74.56569375,,0,Urban,0,Not Eligible
1461,Female,18,14,90,62.98886844,High,2,Urban,0,Not Eligible
1462,Female,28,12,83.33333333,32.81619774,High,1,Rural,0,Not Eligible
1463,Female,18,14,90,64.1087863,Mid-High,4,Urban,0,Eligible
1464,Female,27,27,90,72.53747042,High,1,Urban,0,Not Eligible
1465,Female,26,27,90,78.07520379,Mid-High,1,Urban,0,Not Eligible
1466,Female,18,27,90,72.01332282,High,3,Urban,0,Not Eligible
1467,Female,18,12,83.33333333,29.39784381,High,2,Urban,0,Not Eligible
1468,Female,28,21,90,66.31606626,High,1,Urban,0,Not Eligible
1469,Female,40,12,83.33333333,0,High,2,Rural,0,Not Eligible
1470,Female,50,21,90,68.09361031,Mid-High,3,Urban,0,Not Eligible
1471,Female,23,21,90,66.90858094,,3,Urban,0,Not Eligible
1472,Female,48,14,90,57.42834604,High,0,Urban,0,Not Eligible
1473,Female,23,14,90,58.65895346,Mid-High,2,Rural,0,Not Eligible
1474,Female,18,21,90,68.96870891,Mid-High,1,Urban,0,Eligible
1475,Female,18,21,90,67.27320536,,0,Rural,0,Not Eligible
1476,Female,20,27,90,72.46910334,Mid-High,2,Urban,0,Not Eligible
1477,Female,18,21,90,68.36707862,Mid-Low,5,Urban,1,Eligible
1478,Female,18,12,83.33333333,32.81619774,High,1,Urban,0,Not Eligible
1479,Male,31,14,90,62.89771233,Mid-High,0,Urban,0,Not Eligible
1480,Male,24,14,90,61.53037076,High,1,Rural,0,Not Eligible
1481,Male,26,12,83.33333333,0,Mid-High,1,Urban,0,Not Eligible
1482,Male,18,21,90,69.3925848,High,0,Urban,0,Not Eligible
1483,Male,19,14,90,63.80927338,Mid-Low,1,Urban,0,Eligible
1484,Male,18,14,90,63.93689193,Mid-High,1,Urban,0,Not Eligible
1485,Male,25,12,83.33333333,0,,0,Rural,0,Not Eligible
1486,Male,24,14,90,62.3117088,High,0,Urban,0,Not Eligible
1487,Male,27,12,83.33333333,38.28556403,Mid-High,4,Urban,0,Not Eligible
1488,Male,21,14,90,63.99158559,Mid-High,4,Urban,0,Not Eligible
1489,Male,21,21,90,71.16687327,High,3,Urban,0,Not Eligible
1490,Male,19,21,90,65.17661495,High,2,Rural,0,Not Eligible
1491,Male,28,27,90,80.80100809,High,0,Rural,0,Not Eligible
1492,Male,20,14,90,60.16302919,,1,Urban,0,Not Eligible
1493,Male,21,21,90,70.07625559,Mid-Low,4,Urban,1,Eligible
1494,Male,18,27,90,85.17452805,Mid-Low,4,Urban,1,Eligible
1495,Male,18,21,90,70.55482514,Mid-Low,1,Rural,1,Eligible
1496,Male,20,14,90,57.97528267,High,1,Urban,0,Not Eligible
1497,Male,25,27,90,75.75072311,High,3,Urban,0,Not Eligible
1498,Male,22,27,90,74.17828031,Mid-High,2,Urban,0,Not Eligible
1499,Male,18,27,90,73.81821369,Mid-High,3,Urban,0,Not Eligible
1500,Male,19,21,90,66.31606626,Mid-High,2,Rural,0,Not Eligible
1501,Male,19,21,90,65.63239548,Mid-High,0,Urban,0,Not Eligible
1502,Male,25,27,90,73.15277413,High,2,Urban,0,Not Eligible
1503,Male,21,21,90,69.58249335,High,0,Urban,0,Not Eligible
1504,Male,19,12,83.33333333,30.08151459,High,0,Urban,0,Not Eligible
1505,Male,25,14,90,63.67905037,Mid-High,0,Urban,0,Not Eligible
1506,Male,20,14,90,62.89771233,Mid-High,2,Urban,1,Not Eligible
1507,Male,23,14,90,60.61880971,High,2,Rural,0,Not Eligible
1508,Male,23,21,90,68.40809887,Mid-High,0,Urban,0,Not Eligible
1509,Male,21,21,90,65.88100304,High,2,Rural,0,Not Eligible
1510,Male,20,14,90,64.72083443,,0,Urban,0,Not Eligible
1511,Male,25,14,90,58.33990709,Mid-High,1,Urban,1,Not Eligible
1512,Male,18,27,90,73.01603997,Mid-High,0,Rural,0,Not Eligible
1513,Male,22,27,90,76.0014024,,0,Rural,0,Not Eligible
1514,Male,27,27,90,78.52447316,Mid-High,1,Urban,0,Not Eligible
1515,Male,18,14,90,62.89771233,High,1,Rural,0,Not Eligible
1516,Male,20,27,90,78.75887457,,3,Urban,0,Not Eligible
1517,Male,27,21,90,66.99973705,Mid-High,1,Urban,0,Not Eligible
1518,Male,20,21,90,66.088176,,0,Urban,0,Not Eligible
1519,Male,22,12,83.33333333,32.81619774,Mid-High,1,Urban,0,Not Eligible
1520,Male,19,14,90,58.24875099,Mid-High,1,Urban,0,Not Eligible
1521,Male,20,14,90,63.53580507,,2,Urban,0,Not Eligible
1522,Male,29,12,83.33333333,0,,1,Urban,0,Not Eligible
1523,Male,19,27,90,75.63352241,Mid-High,2,Urban,0,Not Eligible
1524,Female,28,14,90,56.88140941,Mid-High,0,Rural,0,Eligible
1525,Female,20,14,90,63.35349286,Mid-High,0,Urban,0,Not Eligible
1526,Female,20,27,90,74.17828031,Mid-High,3,Urban,1,Not Eligible
1527,Female,18,21,90,68.78216446,Mid-High,4,Rural,0,Not Eligible
1528,Female,19,27,90,76.89668557,Mid-High,2,Urban,1,Not Eligible
1529,Female,18,21,90,67.82014199,High,3,Urban,0,Not Eligible
1530,Female,19,14,90,63.99158559,High,0,Urban,0,Not Eligible
1531,Female,18,27,90,82.58743098,Mid-High,4,Urban,0,Eligible
1532,Female,19,21,90,68.91401525,High,1,Rural,0,Not Eligible
1533,Female,18,21,90,68.69263614,Mid-High,4,Urban,0,Eligible
1534,Female,19,14,90,64.72083443,High,2,Urban,0,Not Eligible
1535,Female,19,21,90,71.06757823,Mid-High,3,Urban,1,Not Eligible
1536,Female,18,27,90,77.63461595,High,2,Urban,0,Not Eligible
1537,Female,19,21,90,66.04259795,High,2,Urban,0,Not Eligible
1538,Female,20,21,90,70.2715901,Mid-Low,1,Rural,1,Eligible
1539,Female,20,27,90,72.19563502,,2,Rural,0,Not Eligible
1540,Female,20,27,90,74.74800596,High,0,Rural,0,Not Eligible
1541,Female,29,14,90,62.89771233,High,0,Urban,0,Not Eligible
1542,Female,20,14,90,60.16302919,Mid-Low,3,Urban,1,Eligible
1543,Female,31,21,90,69.09632746,High,0,Rural,0,Not Eligible
1544,Female,20,27,90,72.3171765,Mid-High,1,Urban,0,Not Eligible
1545,Female,21,14,90,63.8560201,Mid-High,1,Rural,0,Not Eligible
1546,Female,23,12,83.33333333,0,Mid-High,3,Rural,0,Not Eligible
1547,Female,21,21,90,67.27320536,High,0,Rural,0,Not Eligible
1548,Female,24,27,90,89.23314509,High,0,Urban,0,Not Eligible
1549,Female,27,21,90,67.9112981,,3,Urban,0,Not Eligible
1550,Female,18,27,90,78.94498495,Mid-High,1,Urban,0,Eligible
1551,Female,19,21,90,67.5779272,Mid-Low,4,Rural,1,Eligible
1552,Female,18,21,90,65.52300815,Mid-High,3,Urban,0,Eligible
1553,Female,20,27,90,72.27376883,Mid-Low,1,Rural,1,Eligible
1554,Female,24,27,90,74.29222544,Mid-High,0,Urban,0,Not Eligible
1555,Female,20,21,90,65.63239548,High,0,Urban,0,Not Eligible
1556,Female,20,21,90,66.17933211,High,0,Rural,0,Not Eligible
1557,Female,19,21,90,67.58574058,Mid-Low,4,Urban,1,Eligible
1558,Female,18,27,90,75.78979002,Mid-Low,4,Urban,1,Eligible
1559,Female,20,14,90,62.89771233,Mid-High,4,Urban,1,Eligible
1560,Female,20,27,90,72.84110706,,1,Urban,0,Not Eligible
1561,Female,19,21,90,69.3481462,Mid-High,2,Urban,1,Eligible
1562,Female,19,21,90,66.77184679,High,2,Urban,0,Not Eligible
1563,Female,20,27,90,72.01332282,Mid-High,1,Urban,0,Not Eligible
1564,Female,19,14,90,56.74467526,High,0,Rural,0,Not Eligible
1565,Female,18,27,90,75.10123587,Mid-Low,4,Rural,1,Eligible
1566,Female,23,21,90,71.10176177,Mid-Low,4,Urban,0,Eligible
1567,Female,21,14,90,62.3507757,Mid-High,0,Urban,0,Not Eligible
1568,Female,23,14,90,60.77073655,Mid-High,0,Urban,0,Not Eligible
1569,Female,19,27,90,73.38826073,High,3,Rural,0,Not Eligible
1570,Female,18,27,90,74.29222544,High,3,Rural,0,Not Eligible
1571,Female,25,21,90,65.86679689,Mid-Low,4,Rural,0,Eligible
1572,Female,19,27,90,77.49408362,Mid-High,0,Urban,0,Eligible
1573,Female,24,14,90,62.07730739,Mid-Low,1,Rural,0,Eligible
1574,Female,18,27,90,75.20378648,Mid-Low,2,Urban,1,Eligible
1575,Female,19,21,90,67.92757597,Mid-High,3,Rural,0,Eligible
1576,Female,18,21,90,69.07028286,Mid-High,3,Urban,0,Eligible
1577,Female,27,14,90,60.3453414,Mid-High,4,Urban,0,Not Eligible
1578,Female,19,14,90,62.3507757,Mid-High,1,Rural,1,Not Eligible
1579,Female,18,21,90,66.99973705,Mid-Low,3,Rural,1,Eligible
1580,Female,34,12,83.33333333,36.91822246,High,2,Urban,0,Not Eligible
1581,Female,18,14,90,61.98615128,Mid-High,2,Urban,0,Not Eligible
1582,Female,18,14,90,62.44193181,High,2,Urban,0,Not Eligible
1583,Female,18,27,90,78.04102025,Mid-High,0,Urban,0,Not Eligible
1584,Female,19,21,90,65.17661495,Mid-Low,3,Urban,1,Eligible
1585,Female,21,14,90,57.97528267,High,0,Rural,0,Not Eligible
1586,Female,26,27,90,73.38066439,,3,Urban,0,Not Eligible
1587,Female,27,21,90,69.57326922,Mid-High,0,Rural,0,Not Eligible
1588,Female,20,14,90,60.84669997,High,0,Rural,0,Not Eligible
1589,Female,18,27,90,86.97269073,High,2,Rural,0,Not Eligible
1590,Female,23,27,90,74.29222544,High,0,Rural,0,Not Eligible
1591,Female,24,21,90,68.99214906,Mid-High,1,Rural,0,Not Eligible
1592,Female,19,14,90,64.81199053,Mid-Low,2,Urban,0,Eligible
1593,Female,19,14,90,62.21404155,High,3,Urban,0,Not Eligible
1594,Female,19,14,90,58.5222193,Mid-Low,3,Urban,1,Eligible
1595,Female,18,14,90,56.33447278,High,2,Urban,0,Not Eligible
1596,Female,22,14,90,61.19570674,Mid-High,4,Urban,1,Not Eligible
1597,Female,20,21,90,67.82014199,Mid-High,0,Rural,0,Not Eligible
1598,Female,21,27,90,85.68673854,Mid-High,3,Urban,0,Not Eligible
1599,Female,19,14,90,64.28784293,High,2,Urban,0,Not Eligible
1600,Female,18,21,90,71.7528768,,2,Rural,0,Not Eligible
1601,Female,18,21,90,69.05074941,Mid-High,0,Urban,1,Not Eligible
1602,Male,19,27,90,76.04318228,,2,Urban,0,Not Eligible
1603,Female,19,27,90,85.86905075,Mid-Low,3,Rural,0,Eligible
1604,Female,18,21,90,65.49566132,High,0,Urban,0,Not Eligible
1605,Female,20,27,90,72.096192,Mid-Low,4,Urban,1,Eligible
1606,Female,28,27,90,73.69827145,Mid-High,0,Rural,0,Not Eligible
1607,Female,20,21,90,69.05074941,Mid-Low,3,Urban,1,Eligible
1608,Female,30,27,90,77.00520475,,2,Urban,0,Not Eligible
1609,Female,19,21,90,65.69587919,Mid-Low,1,Urban,1,Eligible
1610,Female,22,21,90,68.0024542,,3,Urban,0,Not Eligible
1611,Female,23,14,90,57.42834604,,2,Urban,0,Not Eligible
1612,Female,18,27,90,79.3058112,High,2,Rural,0,Not Eligible
1613,Female,18,21,90,65.17661495,Mid-High,2,Urban,0,Not Eligible
1614,Male,50,12,83.33333333,41.02024717,Mid-High,1,Rural,0,Not Eligible
1615,Female,22,14,90,58.79568762,Mid-High,1,Rural,0,Not Eligible
1616,Female,23,27,90,74.22711393,Mid-High,3,Urban,0,Eligible
1617,Female,20,27,90,77.66500131,Mid-Low,5,Urban,1,Eligible
1618,Female,44,12,83.33333333,0,Mid-High,0,Rural,0,Not Eligible
1619,Male,49,14,90,63.5054197,High,0,Urban,0,Not Eligible
1620,Male,46,21,90,68.36707862,Mid-High,4,Urban,0,Not Eligible
1621,Male,41,14,90,63.80927338,Mid-High,1,Urban,1,Not Eligible
1622,Male,18,21,90,66.50407573,High,3,Urban,0,Not Eligible
1623,Male,43,21,90,70.55482514,High,3,Urban,0,Not Eligible
1624,Male,70,12,83.33333333,0,,3,Urban,0,Not Eligible
1625,Male,48,12,83.33333333,0,Mid-High,4,Urban,1,Not Eligible
1626,Male,41,21,90,68.55529568,High,2,Urban,0,Not Eligible
1627,Male,21,21,90,69.9297547,Mid-High,4,Urban,1,Not Eligible
1628,Male,35,12,83.33333333,30.76518538,Mid-High,2,Rural,0,Not Eligible
1629,Male,44,27,90,80.67315277,,0,Rural,0,Not Eligible
1630,Male,18,27,90,73.38066439,,3,Urban,0,Not Eligible
1631,Male,45,27,90,74.74800596,Mid-High,0,Urban,0,Not Eligible
1632,Male,20,14,90,56.88140941,Mid-High,1,Urban,1,Not Eligible
1633,Male,22,21,90,66.49186732,High,0,Urban,0,Not Eligible
1634,Male,39,27,90,93.89078797,,0,Rural,0,Not Eligible
1635,Male,20,21,90,68.91401525,,1,Rural,0,Not Eligible
1636,Male,49,27,90,75.65956701,High,0,Rural,0,Not Eligible
1637,Male,43,27,90,72.12726795,Mid-High,1,Rural,0,Not Eligible
1638,Male,32,12,83.33333333,0,High,2,Urban,0,Not Eligible
1639,Male,47,27,90,76.48431272,,1,Rural,0,Not Eligible
1640,Male,37,27,90,72.01332282,Mid-Low,3,Rural,1,Eligible
1641,Male,41,21,90,67.39040607,High,1,Urban,0,Not Eligible
1642,Male,60,27,90,77.50606247,High,1,Urban,0,Not Eligible
1643,Male,47,27,90,83.42164745,Mid-High,2,Urban,1,Not Eligible
1644,Male,50,12,83.33333333,0,Mid-High,4,Urban,0,Not Eligible
1645,Male,45,12,83.33333333,0,,0,Rural,0,Not Eligible
1646,Male,33,21,90,68.64054694,Mid-High,3,Rural,0,Not Eligible
1647,Male,18,21,90,71.67995192,Mid-High,0,Rural,0,Not Eligible
1648,Male,43,27,90,76.29765974,,0,Urban,0,Not Eligible
1649,Male,44,21,90,65.21167499,Mid-High,1,Rural,0,Not Eligible
1650,Male,53,12,83.33333333,39.19712508,Mid-High,0,Urban,0,Not Eligible
1651,Male,37,27,90,91.33841704,,3,Urban,0,Not Eligible
1652,Male,18,21,90,71.6486984,Mid-High,2,Rural,1,Not Eligible
1653,Male,35,21,90,67.45551757,,3,Rural,0,Not Eligible
1654,Male,33,12,83.33333333,30.08151459,High,0,Rural,0,Not Eligible
1655,Male,41,12,83.33333333,0,Mid-High,2,Urban,0,Not Eligible
1656,Male,51,27,90,86.89455693,,3,Rural,0,Not Eligible
1657,Male,19,27,90,78.7686413,,1,Rural,0,Not Eligible
1658,Male,18,21,90,68.23034446,,2,Urban,0,Not Eligible
1659,Male,18,21,90,66.088176,Mid-Low,3,Rural,0,Eligible
1660,Male,21,21,90,65.11150345,High,1,Urban,0,Not Eligible
1661,Male,21,14,90,64.53852222,High,0,Urban,0,Not Eligible
1662,Male,34,21,90,66.77184679,High,0,Rural,0,Not Eligible
1663,Male,34,12,83.33333333,0,High,2,Urban,0,Not Eligible
1664,Male,21,21,90,65.29056008,Mid-High,2,Urban,0,Not Eligible
1665,Male,32,14,90,64.59061142,High,3,Rural,0,Not Eligible
1666,Male,30,14,90,58.33990709,High,2,Rural,0,Not Eligible
1667,Male,19,14,90,63.39492745,,0,Urban,0,Not Eligible
1668,Male,20,27,90,73.38066439,Mid-High,1,Rural,0,Not Eligible
1669,Male,19,27,90,73.6411104,High,1,Urban,0,Not Eligible
1670,Male,18,27,90,72.74257165,,1,Rural,0,Not Eligible
1671,Male,27,14,90,59.70724866,High,2,Rural,0,Not Eligible
1672,Male,52,27,90,76.57112806,,2,Urban,0,Not Eligible
1673,Male,22,14,90,61.07459024,,1,Urban,0,Not Eligible
1674,Male,28,21,90,65.43706097,Mid-High,3,Urban,0,Not Eligible
1675,Male,30,12,83.33333333,0,High,3,Urban,0,Not Eligible
1676,Female,18,27,90,74.97372584,Mid-High,3,Urban,0,Not Eligible
1677,Female,21,21,90,68.59496888,High,3,Urban,0,Not Eligible
1678,Female,20,27,90,76.57112806,Mid-Low,1,Urban,1,Eligible
1679,Female,21,21,90,71.67604523,Mid-High,1,Rural,0,Eligible
1680,Male,20,27,90,75.65956701,Mid-High,0,Urban,0,Eligible
1681,Male,18,14,90,64.49294417,High,2,Urban,0,Not Eligible
1682,Male,23,14,90,61.15745942,Mid-High,3,Urban,0,Not Eligible
1683,Male,20,21,90,69.27863967,,3,Rural,0,Not Eligible
1684,Female,46,14,90,63.37628188,Mid-High,3,Urban,0,Not Eligible
1685,Male,27,21,90,67.29190405,Mid-High,4,Rural,0,Not Eligible
1686,Male,41,21,90,65.63239548,Mid-High,1,Urban,0,Not Eligible
1687,Male,40,14,90,57.42834604,,3,Urban,0,Not Eligible
1688,Male,37,27,90,74.17828031,,0,Urban,0,Not Eligible
1689,Male,20,14,90,58.5222193,High,3,Urban,0,Not Eligible
1690,Female,20,21,90,66.72626874,,1,Urban,0,Not Eligible
1691,Female,26,21,90,68.10663261,Mid-High,3,Urban,0,Not Eligible
1692,Male,54,27,90,77.09202008,High,2,Urban,0,Not Eligible
1693,Male,21,27,90,79.76159173,Mid-High,4,Rural,0,Not Eligible
1694,Female,20,27,90,82.82183239,Mid-Low,2,Urban,0,Eligible
1695,Female,19,27,90,73.03210081,Mid-High,2,Urban,1,Not Eligible
1696,Female,18,21,90,66.99973705,High,1,Rural,0,Not Eligible
1697,Female,22,21,90,65.63239548,High,3,Urban,0,Not Eligible
1698,Female,19,27,90,83.74967131,,2,Urban,0,Not Eligible
1699,Female,21,27,90,72.67420458,,3,Rural,0,Not Eligible
1700,Female,20,21,90,71.55754229,High,3,Rural,0,Not Eligible
1701,Female,18,27,90,72.01332282,Mid-Low,4,Urban,1,Eligible
1702,Female,18,27,90,83.40783592,Mid-Low,5,Urban,0,Eligible
1703,Female,20,14,90,60.61880971,High,0,Urban,0,Not Eligible
1704,Female,18,27,90,80.13100184,Mid-Low,2,Rural,1,Eligible
1705,Female,18,27,90,72.98869314,High,1,Rural,0,Not Eligible
1706,Female,20,21,90,68.73170304,Mid-High,3,Urban,0,Eligible
1707,Female,19,14,90,62.83260083,Mid-High,4,Rural,1,Not Eligible
1708,Female,18,27,90,75.65956701,High,1,Rural,0,Not Eligible
1709,Female,18,27,90,79.50895909,High,2,Urban,0,Not Eligible
1710,Female,20,12,83.33333333,0,Mid-Low,5,Rural,1,Eligible
1711,Male,36,12,83.33333333,31.44885617,,3,Urban,0,Not Eligible
1712,Female,19,21,90,64.98128044,Mid-Low,5,Urban,0,Eligible
1713,Female,18,21,90,69.27863967,Mid-Low,2,Rural,1,Eligible
1714,Female,18,27,90,79.3058112,Mid-Low,5,Urban,1,Eligible
1715,Female,19,21,90,71.70946913,High,2,Urban,0,Not Eligible
1716,Female,18,21,90,71.20333571,Mid-High,3,Rural,1,Not Eligible
1717,Female,18,21,90,68.13918836,Mid-High,0,Rural,1,Not Eligible
1718,Female,22,14,90,62.89771233,Mid-High,1,Rural,0,Eligible
1719,Female,19,21,90,70.55482514,,2,Urban,0,Not Eligible
1720,Female,18,27,90,80.67315277,,1,Urban,0,Not Eligible
1721,Female,19,27,90,76.96179708,,3,Urban,0,Not Eligible
1722,Female,20,14,90,58.79568762,Mid-High,3,Urban,0,Not Eligible
