student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility,eligibility_numeric,time_period
1285,Female,18.0,27,90.0,76.11534753,Mid-Low,2,Urban,0,Eligible,1,2024-s1
1286,Female,18.0,21,90.0,65.37194946,,2,Urban,0,Not Eligible,0,2024-s1
1287,Female,20.0,21,90.0,70.11043913,High,3,Urban,0,Not Eligible,0,2024-s1
1288,Female,18.0,21,90.0,70.33605049,,0,Urban,0,Not Eligible,0,2024-s1
1289,Female,18.0,21,90.0,71.00409451,,0,Urban,0,Not Eligible,0,2024-s1
1290,Female,21.0,21,90.0,66.17933211,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1291,Female,18.0,27,90.0,85.55608146,Mid-Low,3,Urban,1,Eligible,1,2024-s1
1292,Female,18.0,14,90.0,62.21404155,,1,Urban,0,Not Eligible,0,2024-s1
1293,Female,19.0,14,90.0,60.16302919,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1294,Female,18.0,27,90.0,72.40073626,High,0,Rural,0,Not Eligible,0,2024-s1
1295,Female,34.0,12,83.33333333,30.08151459,Mid-High,0,Urban,1,Not Eligible,0,2024-s1
1296,Female,19.0,14,90.0,61.80383907,,3,Urban,0,Not Eligible,0,2024-s1
1297,Female,26.0,27,90.0,81.97538284,,2,Urban,0,Not Eligible,0,2024-s1
1298,Female,21.0,14,90.0,61.98615128,Mid-High,0,Rural,1,Not Eligible,0,2024-s1
1299,Female,18.0,14,90.0,62.89771233,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1300,Female,20.0,27,90.0,74.01875712,Mid-Low,2,Urban,1,Eligible,1,2024-s1
1301,Female,25.0,12,83.33333333,28.71417302,,2,Urban,0,Not Eligible,0,2024-s1
1302,Female,18.0,27,90.0,89.15067052,Mid-High,1,Rural,1,Not Eligible,0,2024-s1
1303,Female,18.0,27,90.0,80.46716365,Mid-Low,3,Rural,1,Eligible,1,2024-s1
1304,Female,19.0,27,90.0,76.70742814,Mid-High,4,Urban,1,Not Eligible,0,2024-s1
1305,Female,18.0,14,90.0,63.28838135,Mid-High,3,Urban,1,Eligible,1,2024-s1
1306,Female,20.0,21,90.0,67.93083155,High,1,Urban,0,Not Eligible,0,2024-s1
1307,Female,26.0,12,83.33333333,0.0,High,3,Urban,0,Not Eligible,0,2024-s1
1308,Female,19.0,21,90.0,71.42211036,Mid-Low,3,Rural,1,Eligible,1,2024-s1
1309,Female,19.0,27,90.0,77.54345984,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1310,Female,19.0,21,90.0,65.08545885,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1311,Female,19.0,14,90.0,63.80927338,High,0,Urban,0,Not Eligible,0,2024-s1
1312,Female,18.0,14,90.0,60.81414422,High,3,Urban,0,Not Eligible,0,2024-s1
1313,Female,19.0,27,90.0,72.92488386,,1,Urban,0,Not Eligible,0,2024-s1
1314,Female,18.0,14,90.0,62.50704331,High,1,Rural,0,Not Eligible,0,2024-s1
1315,Female,18.0,21,90.0,65.63239548,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1316,Female,18.0,21,90.0,70.00788851,,3,Urban,0,Not Eligible,0,2024-s1
1317,Female,18.0,21,90.0,67.45551757,High,1,Urban,0,Not Eligible,0,2024-s1
1318,Female,20.0,21,90.0,68.36707862,Mid-High,2,Urban,1,Not Eligible,0,2024-s1
1319,Female,19.0,21,90.0,66.54395653,High,0,Urban,0,Not Eligible,0,2024-s1
1320,Female,40.0,27,90.0,80.86848728,High,2,Urban,0,Not Eligible,0,2024-s1
1321,Female,18.0,27,90.0,73.24165133,Mid-Low,4,Urban,0,Eligible,1,2024-s1
1322,Female,19.0,21,90.0,67.26018306,High,0,Rural,0,Not Eligible,0,2024-s1
1323,Female,19.0,21,90.0,65.63239548,High,0,Urban,0,Not Eligible,0,2024-s1
1324,Female,33.0,21,90.0,70.25531222,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1325,Female,35.0,27,90.0,74.10991323,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1326,Female,26.0,21,90.0,68.36707862,,2,Urban,0,Not Eligible,0,2024-s1
1327,Female,18.0,21,90.0,71.10176177,,3,Urban,0,Not Eligible,0,2024-s1
1328,Female,36.0,14,90.0,62.89771233,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1329,Female,39.0,14,90.0,61.98615128,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1330,Female,44.0,27,90.0,73.38066439,Mid-High,1,Rural,1,Not Eligible,0,2024-s1
1331,Female,20.0,14,90.0,63.58138312,High,1,Urban,0,Not Eligible,0,2024-s1
1332,Female,24.0,21,90.0,65.90586379,High,1,Urban,0,Not Eligible,0,2024-s1
1333,Female,20.0,27,90.0,73.83644491,Mid-Low,2,Rural,1,Eligible,1,2024-s1
1334,Female,18.0,27,90.0,77.66500131,Mid-Low,2,Urban,1,Eligible,1,2024-s1
1335,Female,22.0,12,83.33333333,30.08151459,,0,Urban,0,Not Eligible,0,2024-s1
1336,Female,18.0,27,90.0,85.94718455,Mid-High,1,Urban,1,Not Eligible,0,2024-s1
1337,Female,24.0,21,90.0,71.17989557,Mid-High,1,Rural,0,Not Eligible,0,2024-s1
1338,Female,33.0,12,83.33333333,0.0,High,0,Urban,0,Not Eligible,0,2024-s1
1339,Female,30.0,12,83.33333333,0.0,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1340,Female,18.0,14,90.0,64.2650539,High,1,Rural,0,Not Eligible,0,2024-s1
1341,Female,20.0,14,90.0,58.33990709,High,1,Urban,0,Not Eligible,0,2024-s1
1342,Female,22.0,27,90.0,74.42244844,Mid-Low,4,Rural,0,Eligible,1,2024-s1
1343,Female,19.0,27,90.0,76.46174073,High,1,Rural,0,Not Eligible,0,2024-s1
1344,Female,21.0,27,90.0,87.24691033,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1345,Female,21.0,27,90.0,76.75344027,Mid-Low,5,Rural,1,Eligible,1,2024-s1
1346,Female,19.0,14,90.0,60.70996582,,2,Rural,0,Not Eligible,0,2024-s1
1347,Female,19.0,27,90.0,75.26889799,Mid-Low,5,Rural,1,Eligible,1,2024-s1
1348,Female,18.0,27,90.0,73.36764209,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1349,Female,50.0,27,90.0,74.1560832,High,0,Rural,0,Not Eligible,0,2024-s1
1350,Female,31.0,14,90.0,60.39091945,Mid-Low,1,Urban,0,Eligible,1,2024-s1
1351,Female,19.0,27,90.0,77.28735459,Mid-Low,4,Rural,0,Eligible,1,2024-s1
1352,Female,35.0,21,90.0,67.9764096,,1,Urban,0,Not Eligible,0,2024-s1
1353,Female,31.0,12,83.33333333,0.0,High,3,Urban,0,Not Eligible,0,2024-s1
1354,Female,42.0,21,90.0,67.54667368,,0,Urban,0,Not Eligible,0,2024-s1
1355,Female,18.0,27,90.0,83.19785132,Mid-Low,1,Urban,0,Eligible,1,2024-s1
1356,Female,18.0,21,90.0,70.05997771,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1357,Female,21.0,21,90.0,71.55754229,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1358,Female,26.0,21,90.0,64.86277751,Mid-Low,5,Urban,1,Eligible,1,2024-s1
1359,Female,20.0,27,90.0,73.83644491,High,3,Urban,0,Not Eligible,0,2024-s1
1360,Female,19.0,14,90.0,56.51678499,High,3,Urban,0,Not Eligible,0,2024-s1
1361,Female,19.0,27,90.0,72.72954935,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1362,Female,28.0,14,90.0,63.64353501,Mid-High,1,Rural,0,Not Eligible,0,2024-s1
1363,Female,22.0,21,90.0,69.9167324,Mid-High,2,Urban,1,Not Eligible,0,2024-s1
1364,Female,21.0,27,90.0,78.85003068,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1365,Female,21.0,21,90.0,64.94872469,High,0,Urban,0,Not Eligible,0,2024-s1
1366,Female,26.0,14,90.0,63.8275046,High,2,Rural,0,Not Eligible,0,2024-s1
1367,Female,18.0,21,90.0,66.72626874,High,1,Urban,0,Not Eligible,0,2024-s1
1368,Female,19.0,21,90.0,70.33605049,Mid-High,3,Urban,0,Eligible,1,2024-s1
1369,Female,20.0,21,90.0,64.8865728,Mid-High,0,Urban,1,Not Eligible,0,2024-s1
1370,Female,22.0,21,90.0,68.75774764,Mid-Low,2,Rural,1,Eligible,1,2024-s1
1371,Female,18.0,21,90.0,69.7734871,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1372,Female,19.0,12,83.33333333,29.16995355,,0,Rural,0,Not Eligible,0,2024-s1
1373,Female,18.0,14,90.0,62.3507757,Mid-Low,3,Urban,1,Eligible,1,2024-s1
1374,Female,20.0,14,90.0,56.51678499,Mid-High,3,Rural,1,Not Eligible,0,2024-s1
1375,Female,19.0,14,90.0,63.58138312,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1376,Female,19.0,21,90.0,67.68340784,,1,Urban,0,Not Eligible,0,2024-s1
1377,Female,19.0,27,90.0,80.57157883,High,1,Urban,0,Not Eligible,0,2024-s1
1378,Female,21.0,27,90.0,76.20299763,,3,Rural,0,Not Eligible,0,2024-s1
1379,Female,27.0,27,90.0,83.68130423,,2,Urban,0,Not Eligible,0,2024-s1
1380,Female,19.0,27,90.0,79.95692624,,1,Urban,0,Not Eligible,0,2024-s1
1381,Female,18.0,27,90.0,80.14965629,Mid-Low,1,Rural,1,Eligible,1,2024-s1
1382,Female,24.0,21,90.0,67.82795537,High,1,Urban,0,Not Eligible,0,2024-s1
1383,Female,20.0,21,90.0,70.16903948,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1384,Female,26.0,27,90.0,80.94662109,,2,Urban,0,Not Eligible,0,2024-s1
1385,Female,20.0,21,90.0,66.088176,Mid-High,4,Urban,0,Eligible,1,2024-s1
1386,Female,18.0,27,90.0,80.39968446,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1387,Female,19.0,27,90.0,75.49303182,,1,Rural,0,Not Eligible,0,2024-s1
1388,Female,23.0,14,90.0,61.80383907,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1389,Female,18.0,14,90.0,63.44464896,Mid-High,1,Rural,1,Eligible,1,2024-s1
1390,Female,19.0,21,90.0,71.09047577,Mid-High,1,Urban,1,Eligible,1,2024-s1
1391,Female,30.0,27,90.0,79.14954359,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1392,Female,19.0,27,90.0,72.48961346,,2,Urban,0,Not Eligible,0,2024-s1
1393,Female,20.0,27,90.0,76.25859284,Mid-High,4,Rural,0,Not Eligible,0,2024-s1
1394,Female,20.0,27,90.0,76.11534753,High,3,Urban,0,Not Eligible,0,2024-s1
1395,Female,19.0,27,90.0,74.03177942,High,3,Rural,0,Not Eligible,0,2024-s1
1396,Female,20.0,14,90.0,60.16302919,,2,Rural,0,Not Eligible,0,2024-s1
1397,Female,19.0,21,90.0,71.37523008,High,3,Urban,0,Not Eligible,0,2024-s1
1398,Female,18.0,21,90.0,66.08557154,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1399,Female,27.0,21,90.0,67.36436147,Mid-High,0,Urban,0,Eligible,1,2024-s1
1400,Female,19.0,21,90.0,70.55482514,Mid-High,0,Rural,0,Eligible,1,2024-s1
1401,Female,19.0,12,83.33333333,0.0,Mid-Low,1,Urban,1,Eligible,1,2024-s1
1402,Female,19.0,27,90.0,78.68074077,Mid-High,3,Rural,0,Not Eligible,0,2024-s1
1403,Female,18.0,27,90.0,75.5553886,Mid-Low,2,Urban,0,Eligible,1,2024-s1
1404,Female,20.0,14,90.0,59.4793584,Mid-High,1,Rural,0,Eligible,1,2024-s1
1405,Female,18.0,27,90.0,77.02690858,Mid-Low,5,Urban,1,Eligible,1,2024-s1
1406,Female,36.0,14,90.0,61.80383907,,3,Urban,0,Not Eligible,0,2024-s1
1407,Female,18.0,12,83.33333333,43.75493032,High,3,Rural,0,Not Eligible,0,2024-s1
1408,Female,19.0,21,90.0,67.27320536,High,3,Rural,0,Not Eligible,0,2024-s1
1409,Female,18.0,21,90.0,69.42969836,Mid-High,0,Urban,0,Eligible,1,2024-s1
1410,Female,18.0,14,90.0,60.16302919,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1411,Female,19.0,27,90.0,74.29222544,Mid-Low,2,Urban,1,Eligible,1,2024-s1
1412,Female,19.0,27,90.0,83.3052853,Mid-High,1,Urban,0,Eligible,1,2024-s1
1413,Female,18.0,27,90.0,73.81251643,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1414,Female,20.0,21,90.0,71.46638619,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1415,Female,20.0,21,90.0,70.00788851,Mid-Low,5,Rural,1,Eligible,1,2024-s1
1416,Female,20.0,27,90.0,78.77450133,Mid-High,3,Urban,1,Not Eligible,0,2024-s1
1417,Female,18.0,27,90.0,73.18793434,Mid-Low,3,Urban,1,Eligible,1,2024-s1
1418,Female,18.0,27,90.0,76.88561662,,2,Urban,0,Not Eligible,0,2024-s1
1419,Female,19.0,21,90.0,66.49186732,High,3,Urban,0,Not Eligible,0,2024-s1
1420,Female,19.0,14,90.0,63.03444649,,1,Urban,0,Not Eligible,0,2024-s1
1421,Female,44.0,14,90.0,60.61880971,High,3,Urban,0,Not Eligible,0,2024-s1
1422,Female,32.0,12,83.33333333,0.0,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1423,Female,22.0,21,90.0,70.00788851,High,0,Rural,0,Not Eligible,0,2024-s1
1424,Female,36.0,27,90.0,76.39901513,Mid-High,4,Rural,0,Not Eligible,0,2024-s1
1425,Female,18.0,21,90.0,70.64598124,Mid-Low,3,Urban,1,Eligible,1,2024-s1
1426,Female,20.0,27,90.0,84.77517749,,1,Urban,0,Not Eligible,0,2024-s1
1427,Female,20.0,27,90.0,74.58226759,Mid-Low,5,Rural,1,Eligible,1,2024-s1
1428,Female,19.0,14,90.0,57.70181436,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1429,Female,24.0,14,90.0,61.25690245,High,0,Rural,0,Not Eligible,0,2024-s1
1430,Female,27.0,14,90.0,60.83150729,High,2,Rural,0,Not Eligible,0,2024-s1
1431,Female,20.0,27,90.0,73.72249978,Mid-High,0,Rural,0,Not Eligible,0,2024-s1
1432,Female,23.0,21,90.0,71.83101061,Mid-High,1,Urban,0,Eligible,1,2024-s1
1433,Female,18.0,27,90.0,72.79726532,Mid-Low,1,Rural,0,Eligible,1,2024-s1
1434,Female,18.0,14,90.0,62.2726419,Mid-Low,2,Rural,1,Eligible,1,2024-s1
1435,Female,20.0,27,90.0,73.76612449,Mid-Low,4,Rural,0,Eligible,1,2024-s1
1436,Female,23.0,21,90.0,67.5694627,Mid-High,2,Urban,1,Not Eligible,0,2024-s1
1437,Female,20.0,27,90.0,76.38881585,Mid-High,2,Rural,1,Not Eligible,0,2024-s1
1438,Female,21.0,21,90.0,66.45280042,Mid-High,1,Urban,1,Not Eligible,0,2024-s1
1439,Female,21.0,12,83.33333333,34.18353931,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1440,Female,18.0,21,90.0,68.92768867,High,0,Urban,0,Not Eligible,0,2024-s1
1441,Female,21.0,21,90.0,68.36707862,Mid-Low,4,Rural,1,Eligible,1,2024-s1
1442,Female,19.0,21,90.0,70.14950603,Mid-High,4,Rural,0,Not Eligible,0,2024-s1
1443,Female,18.0,27,90.0,78.29007175,Mid-Low,3,Rural,0,Eligible,1,2024-s1
1444,Female,20.0,21,90.0,70.19020072,High,0,Urban,0,Not Eligible,0,2024-s1
1445,Female,20.0,21,90.0,68.08058801,Mid-High,0,Urban,0,Eligible,1,2024-s1
1446,Female,18.0,21,90.0,68.0024542,Mid-High,2,Rural,1,Eligible,1,2024-s1
1447,Female,20.0,14,90.0,60.3583637,High,1,Urban,0,Not Eligible,0,2024-s1
1448,Female,31.0,14,90.0,63.3079148,Mid-High,3,Rural,0,Not Eligible,0,2024-s1
1449,Female,19.0,27,90.0,79.80830923,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1450,Female,19.0,21,90.0,69.34375117,Mid-Low,3,Rural,1,Eligible,1,2024-s1
1451,Female,23.0,21,90.0,68.02524323,Mid-High,1,Rural,0,Not Eligible,0,2024-s1
1452,Female,19.0,27,90.0,77.09202008,High,2,Urban,0,Not Eligible,0,2024-s1
1453,Female,20.0,21,90.0,68.91401525,High,1,Urban,0,Not Eligible,0,2024-s1
1454,Female,22.0,21,90.0,67.63782978,High,0,Urban,0,Not Eligible,0,2024-s1
1455,Female,27.0,14,90.0,61.53037076,Mid-High,3,Rural,0,Not Eligible,0,2024-s1
1456,Female,29.0,12,83.33333333,27.34683145,High,3,Rural,0,Not Eligible,0,2024-s1
1457,Female,18.0,21,90.0,66.90858094,High,2,Rural,0,Not Eligible,0,2024-s1
1458,Female,18.0,21,90.0,69.85064423,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1459,Female,20.0,21,90.0,65.45008327,Mid-High,1,Rural,0,Not Eligible,0,2024-s1
1460,Female,18.0,27,90.0,74.56569375,,0,Urban,0,Not Eligible,0,2024-s1
1461,Female,18.0,14,90.0,62.98886844,High,2,Urban,0,Not Eligible,0,2024-s1
1462,Female,28.0,12,83.33333333,32.81619774,High,1,Rural,0,Not Eligible,0,2024-s1
1463,Female,18.0,14,90.0,64.1087863,Mid-High,4,Urban,0,Eligible,1,2024-s1
1464,Female,27.0,27,90.0,72.53747042,High,1,Urban,0,Not Eligible,0,2024-s1
1465,Female,26.0,27,90.0,78.07520379,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1466,Female,18.0,27,90.0,72.01332282,High,3,Urban,0,Not Eligible,0,2024-s1
1467,Female,18.0,12,83.33333333,29.39784381,High,2,Urban,0,Not Eligible,0,2024-s1
1468,Female,28.0,21,90.0,66.31606626,High,1,Urban,0,Not Eligible,0,2024-s1
1469,Female,40.0,12,83.33333333,0.0,High,2,Rural,0,Not Eligible,0,2024-s1
1470,Female,50.0,21,90.0,68.09361031,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1471,Female,23.0,21,90.0,66.90858094,,3,Urban,0,Not Eligible,0,2024-s1
1472,Female,48.0,14,90.0,57.42834604,High,0,Urban,0,Not Eligible,0,2024-s1
1473,Female,23.0,14,90.0,58.65895346,Mid-High,2,Rural,0,Not Eligible,0,2024-s1
1474,Female,18.0,21,90.0,68.96870891,Mid-High,1,Urban,0,Eligible,1,2024-s1
1475,Female,18.0,21,90.0,67.27320536,,0,Rural,0,Not Eligible,0,2024-s1
1476,Female,20.0,27,90.0,72.46910334,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1477,Female,18.0,21,90.0,68.36707862,Mid-Low,5,Urban,1,Eligible,1,2024-s1
1478,Female,18.0,12,83.33333333,32.81619774,High,1,Urban,0,Not Eligible,0,2024-s1
1479,Male,31.0,14,90.0,62.89771233,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1480,Male,24.0,14,90.0,61.53037076,High,1,Rural,0,Not Eligible,0,2024-s1
1481,Male,26.0,12,83.33333333,0.0,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1482,Male,18.0,21,90.0,69.3925848,High,0,Urban,0,Not Eligible,0,2024-s1
1483,Male,19.0,14,90.0,63.80927338,Mid-Low,1,Urban,0,Eligible,1,2024-s1
1484,Male,18.0,14,90.0,63.93689193,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1485,Male,25.0,12,83.33333333,0.0,,0,Rural,0,Not Eligible,0,2024-s1
1486,Male,24.0,14,90.0,62.3117088,High,0,Urban,0,Not Eligible,0,2024-s1
1487,Male,27.0,12,83.33333333,38.28556403,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1488,Male,21.0,14,90.0,63.99158559,Mid-High,4,Urban,0,Not Eligible,0,2024-s1
1489,Male,21.0,21,90.0,71.16687327,High,3,Urban,0,Not Eligible,0,2024-s1
1490,Male,19.0,21,90.0,65.17661495,High,2,Rural,0,Not Eligible,0,2024-s1
1491,Male,28.0,27,90.0,80.80100809,High,0,Rural,0,Not Eligible,0,2024-s1
1492,Male,20.0,14,90.0,60.16302919,,1,Urban,0,Not Eligible,0,2024-s1
1493,Male,21.0,21,90.0,70.07625559,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1494,Male,18.0,27,90.0,85.17452805,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1495,Male,18.0,21,90.0,70.55482514,Mid-Low,1,Rural,1,Eligible,1,2024-s1
1496,Male,20.0,14,90.0,57.97528267,High,1,Urban,0,Not Eligible,0,2024-s1
1497,Male,25.0,27,90.0,75.75072311,High,3,Urban,0,Not Eligible,0,2024-s1
1498,Male,22.0,27,90.0,74.17828031,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1499,Male,18.0,27,90.0,73.81821369,Mid-High,3,Urban,0,Not Eligible,0,2024-s1
1500,Male,19.0,21,90.0,66.31606626,Mid-High,2,Rural,0,Not Eligible,0,2024-s1
1501,Male,19.0,21,90.0,65.63239548,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1502,Male,25.0,27,90.0,73.15277413,High,2,Urban,0,Not Eligible,0,2024-s1
1503,Male,21.0,21,90.0,69.58249335,High,0,Urban,0,Not Eligible,0,2024-s1
1504,Male,19.0,12,83.33333333,30.08151459,High,0,Urban,0,Not Eligible,0,2024-s1
1505,Male,25.0,14,90.0,63.67905037,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1506,Male,20.0,14,90.0,62.89771233,Mid-High,2,Urban,1,Not Eligible,0,2024-s1
1507,Male,23.0,14,90.0,60.61880971,High,2,Rural,0,Not Eligible,0,2024-s1
1508,Male,23.0,21,90.0,68.40809887,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1509,Male,21.0,21,90.0,65.88100304,High,2,Rural,0,Not Eligible,0,2024-s1
1510,Male,20.0,14,90.0,64.72083443,,0,Urban,0,Not Eligible,0,2024-s1
1511,Male,25.0,14,90.0,58.33990709,Mid-High,1,Urban,1,Not Eligible,0,2024-s1
1512,Male,18.0,27,90.0,73.01603997,Mid-High,0,Rural,0,Not Eligible,0,2024-s1
1513,Male,22.0,27,90.0,76.0014024,,0,Rural,0,Not Eligible,0,2024-s1
1514,Male,27.0,27,90.0,78.52447316,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1515,Male,18.0,14,90.0,62.89771233,High,1,Rural,0,Not Eligible,0,2024-s1
1516,Male,20.0,27,90.0,78.75887457,,3,Urban,0,Not Eligible,0,2024-s1
1517,Male,27.0,21,90.0,66.99973705,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1518,Male,20.0,21,90.0,66.088176,,0,Urban,0,Not Eligible,0,2024-s1
1519,Male,22.0,12,83.33333333,32.81619774,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1520,Male,19.0,14,90.0,58.24875099,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1521,Male,20.0,14,90.0,63.53580507,,2,Urban,0,Not Eligible,0,2024-s1
1522,Male,29.0,12,83.33333333,0.0,,1,Urban,0,Not Eligible,0,2024-s1
1523,Male,19.0,27,90.0,75.63352241,Mid-High,2,Urban,0,Not Eligible,0,2024-s1
1524,Female,28.0,14,90.0,56.88140941,Mid-High,0,Rural,0,Eligible,1,2024-s1
1525,Female,20.0,14,90.0,63.35349286,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1526,Female,20.0,27,90.0,74.17828031,Mid-High,3,Urban,1,Not Eligible,0,2024-s1
1527,Female,18.0,21,90.0,68.78216446,Mid-High,4,Rural,0,Not Eligible,0,2024-s1
1528,Female,19.0,27,90.0,76.89668557,Mid-High,2,Urban,1,Not Eligible,0,2024-s1
1529,Female,18.0,21,90.0,67.82014199,High,3,Urban,0,Not Eligible,0,2024-s1
1530,Female,19.0,14,90.0,63.99158559,High,0,Urban,0,Not Eligible,0,2024-s1
1531,Female,18.0,27,90.0,82.58743098,Mid-High,4,Urban,0,Eligible,1,2024-s1
1532,Female,19.0,21,90.0,68.91401525,High,1,Rural,0,Not Eligible,0,2024-s1
1533,Female,18.0,21,90.0,68.69263614,Mid-High,4,Urban,0,Eligible,1,2024-s1
1534,Female,19.0,14,90.0,64.72083443,High,2,Urban,0,Not Eligible,0,2024-s1
1535,Female,19.0,21,90.0,71.06757823,Mid-High,3,Urban,1,Not Eligible,0,2024-s1
1536,Female,18.0,27,90.0,77.63461595,High,2,Urban,0,Not Eligible,0,2024-s1
1537,Female,19.0,21,90.0,66.04259795,High,2,Urban,0,Not Eligible,0,2024-s1
1538,Female,20.0,21,90.0,70.2715901,Mid-Low,1,Rural,1,Eligible,1,2024-s1
1539,Female,20.0,27,90.0,72.19563502,,2,Rural,0,Not Eligible,0,2024-s1
1540,Female,20.0,27,90.0,74.74800596,High,0,Rural,0,Not Eligible,0,2024-s1
1541,Female,29.0,14,90.0,62.89771233,High,0,Urban,0,Not Eligible,0,2024-s1
1542,Female,20.0,14,90.0,60.16302919,Mid-Low,3,Urban,1,Eligible,1,2024-s1
1543,Female,31.0,21,90.0,69.09632746,High,0,Rural,0,Not Eligible,0,2024-s1
1544,Female,20.0,27,90.0,72.3171765,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1545,Female,21.0,14,90.0,63.8560201,Mid-High,1,Rural,0,Not Eligible,0,2024-s1
1546,Female,23.0,12,83.33333333,0.0,Mid-High,3,Rural,0,Not Eligible,0,2024-s1
1547,Female,21.0,21,90.0,67.27320536,High,0,Rural,0,Not Eligible,0,2024-s1
1548,Female,24.0,27,90.0,89.23314509,High,0,Urban,0,Not Eligible,0,2024-s1
1549,Female,27.0,21,90.0,67.9112981,,3,Urban,0,Not Eligible,0,2024-s1
1550,Female,18.0,27,90.0,78.94498495,Mid-High,1,Urban,0,Eligible,1,2024-s1
1551,Female,19.0,21,90.0,67.5779272,Mid-Low,4,Rural,1,Eligible,1,2024-s1
1552,Female,18.0,21,90.0,65.52300815,Mid-High,3,Urban,0,Eligible,1,2024-s1
1553,Female,20.0,27,90.0,72.27376883,Mid-Low,1,Rural,1,Eligible,1,2024-s1
1554,Female,24.0,27,90.0,74.29222544,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1555,Female,20.0,21,90.0,65.63239548,High,0,Urban,0,Not Eligible,0,2024-s1
1556,Female,20.0,21,90.0,66.17933211,High,0,Rural,0,Not Eligible,0,2024-s1
1557,Female,19.0,21,90.0,67.58574058,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1558,Female,18.0,27,90.0,75.78979002,Mid-Low,4,Urban,1,Eligible,1,2024-s1
1559,Female,20.0,14,90.0,62.89771233,Mid-High,4,Urban,1,Eligible,1,2024-s1
1560,Female,20.0,27,90.0,72.84110706,,1,Urban,0,Not Eligible,0,2024-s1
1561,Female,19.0,21,90.0,69.3481462,Mid-High,2,Urban,1,Eligible,1,2024-s1
1562,Female,19.0,21,90.0,66.77184679,High,2,Urban,0,Not Eligible,0,2024-s1
1563,Female,20.0,27,90.0,72.01332282,Mid-High,1,Urban,0,Not Eligible,0,2024-s1
1564,Female,19.0,14,90.0,56.74467526,High,0,Rural,0,Not Eligible,0,2024-s1
1565,Female,18.0,27,90.0,75.10123587,Mid-Low,4,Rural,1,Eligible,1,2024-s1
1566,Female,23.0,21,90.0,71.10176177,Mid-Low,4,Urban,0,Eligible,1,2024-s1
1567,Female,21.0,14,90.0,62.3507757,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1568,Female,23.0,14,90.0,60.77073655,Mid-High,0,Urban,0,Not Eligible,0,2024-s1
1569,Female,19.0,27,90.0,73.38826073,High,3,Rural,0,Not Eligible,0,2024-s1
